convex_area,area,eccentricity,extent,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,major_axis_length,minor_axis_length,perimeter,solidity,orientation,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,euler_number,equivalent_diameter,bbox-0,bbox-1,bbox-2,bbox-3,real_images,mean_intensity,std_intensity,25th Percentile,75th Percentile,iqr
17760,15835,0.955138392,0.549826389,527.1680919,686.0646423,686.0646423,4623.123283,275.244849,81.5164712,855.7960313,0.89161036,-0.161623178,15835,7.50E-11,8347706.735,56864832.08,-1.54E-09,-10863833.61,-115022138.6,-11071832171,73207157.18,-323534677.6,38315284695,62527483117,2390687455,-1.26E+11,7.42E+11,-1.05E+14,0.325247324,0.074415929,0.008577676,0.0052729,3.55E-05,0.001432595,-3.30E-07,-3,141.9920709,382,491,682,587,"[[0.73638392 0.73638392 0.73638392 ... 0.62848471 0.62848471 0.62848471]
 [0.73638392 0.73638392 0.73638392 ... 0.62848471 0.62848471 0.62848471]
 [0.73638392 0.73638392 0.73638392 ... 0.62120706 0.62120706 0.62317922]
 ...
 [0.69438549 0.69438549 0.69438549 ... 0.69830706 0.69830706 0.69830706]
 [0.69438549 0.69438549 0.69438549 ... 0.69830706 0.69830706 0.69830706]
 [0.69438549 0.69438549 0.69438549 ... 0.69830706 0.69830706 0.69830706]]",0.495698344,0.174513874,0.495698344,0.174513874,-0.32118447
18609,17114,0.915187591,0.580765576,601.9859451,-213.6121421,-213.6121421,3597.62785,240.4257341,96.89833375,687.7716447,0.919662529,0.070830006,17114,5.07E-11,10302387.46,-71756557.22,8.12E-10,3655758.2,-121984207.8,4332112188,61569803.02,328584932.3,24378755043,24558676026,1187456630,30549527520,-1.53E+11,1.83E+13,0.245390545,0.031262325,0.002405418,0.000818191,1.14E-06,0.000136794,-1.28E-07,1,147.6151129,384,50,662,156,"[[0.75237569 0.75237569 0.75237569 ... 0.73752275 0.73752275 0.74144431]
 [0.75237569 0.75237569 0.75237569 ... 0.73752275 0.73752275 0.74144431]
 [0.75237569 0.75237569 0.75237569 ... 0.73752275 0.73752275 0.73752275]
 ...
 [0.71708157 0.71708157 0.71708157 ... 0.70531686 0.70531686 0.70531686]
 [0.71708157 0.71708157 0.71708157 ... 0.70531686 0.70531686 0.70531686]
 [0.71708157 0.71708157 0.71708157 ... 0.70531686 0.70531686 0.70531686]]",0.483371247,0.185313206,0.483371247,0.185313206,-0.298058041
25968,24021,0.936980429,0.590486726,767.9929501,536.7196678,536.7196678,5767.895449,305.2831117,106.6603774,870.0803025,0.925023105,-0.1057409,24021,1.43E-10,18447958.66,95579376.5,3.07E-09,-12892543.14,-295484794,-14980327266,138550616.6,-519658341.8,80793866662,1.11E+11,3641778328,-1.99E+11,-3.84E+11,-1.75E+14,0.272090604,0.045322209,0.002906206,0.001422631,2.89E-06,0.000302614,8.06E-08,1,174.8842106,387,1118,726,1238,"[[0.67307333 0.67307333 0.66915176 ... 0.64170078 0.64170078 0.64562235]
 [0.67307333 0.67307333 0.66915176 ... 0.64170078 0.64170078 0.64170078]
 [0.67307333 0.67307333 0.66915176 ... 0.63777922 0.64170078 0.64170078]
 ...
 [0.62688549 0.62688549 0.63137255 ... 0.65071255 0.65071255 0.65071255]
 [0.62688549 0.62688549 0.63137255 ... 0.65071255 0.65071255 0.65071255]
 [0.62688549 0.62688549 0.63137255 ... 0.65071255 0.65071255 0.65071255]]",0.385947722,0.197265177,0.385947722,0.197265177,-0.188682545
16287,14449,0.927330173,0.606896841,522.9508681,430.8703021,430.8703021,3179.099093,227.9384093,85.30463625,642.4579362,0.88714926,-0.15685923,14449,1.91E-11,7556117.093,29998838.71,2.78E-10,-6225644.995,-93590632.37,-6311419227,45934802.8,-77408271.85,21048634431,1.46E+11,848880719.6,-49918940293,-1.10E+11,-4.25E+13,0.25621496,0.037350126,0.00213547,0.000909382,1.27E-06,0.000172641,-5.07E-08,1,135.6356818,396,268,644,364,"[[0.72183647 0.72183647 0.72183647 ... 0.46409216 0.48426549 0.53160706]
 [0.72183647 0.72183647 0.72183647 ... 0.42262941 0.44672431 0.49938627]
 [0.72183647 0.72183647 0.72183647 ... 0.4206651  0.43831569 0.48986157]
 ...
 [0.69830706 0.69830706 0.69830706 ... 0.69830706 0.69830706 0.69830706]
 [0.69830706 0.69830706 0.69830706 ... 0.69830706 0.69830706 0.69830706]
 [0.69830706 0.69830706 0.69830706 ... 0.69830706 0.69830706 0.69830706]]",0.467427348,0.169730326,0.467427348,0.169730326,-0.297697022
16250,14606,0.950231487,0.510502953,536.9071422,710.0185632,710.0185632,3912.314228,254.7339232,79.36101228,704.2985566,0.898830769,-0.199111863,14606,8.84E-12,7842065.719,32955309.09,-3.30E-10,-10370531.13,77022216.73,-12360108204,57143261.61,-520117476,35941591541,-5.99E+11,979750103.1,-98901667235,2.25E+12,-1.25E+14,0.304616005,0.062858245,0.004662158,0.002037007,6.19E-06,0.000456325,1.03E-06,1,136.3705862,400,706,689,805,"[[0.72854078 0.72854078 0.72854078 ... 0.72854078 0.72854078 0.72854078]
 [0.72854078 0.72854078 0.72854078 ... 0.72854078 0.72854078 0.72854078]
 [0.72854078 0.72854078 0.72854078 ... 0.72854078 0.72854078 0.72854078]
 ...
 [0.50335255 0.35573961 0.34062667 ... 0.65346549 0.64954392 0.64954392]
 [0.51119569 0.36609765 0.37142588 ... 0.65346549 0.64954392 0.64954392]
 [0.51342784 0.44676118 0.48597686 ... 0.64954392 0.64954392 0.64954392]]",0.454653441,0.221317374,0.454653441,0.221317374,-0.233336067
14023,12145,0.953272876,0.505788772,435.0285805,581.7360901,581.7360901,3484.570506,239.7256712,72.42366984,648.8010819,0.866077159,-0.18223884,12145,-9.90E-12,5283422.11,31362370.92,8.92E-10,-7065184.815,41102490.48,-6613312864,42320108.79,-395136890.4,20226426742,-2.71E+11,822926564.6,-57826656072,1.12E+12,-5.10E+13,0.32273356,0.072225759,0.007455545,0.003326144,1.64E-05,0.000811582,2.42E-06,1,124.352299,412,941,688,1028,"[[0.67363882 0.67363882 0.67363882 ... 0.67363882 0.67363882 0.67363882]
 [0.67363882 0.67363882 0.67363882 ... 0.67363882 0.67363882 0.67363882]
 [0.67363882 0.67363882 0.67363882 ... 0.67363882 0.67363882 0.67363882]
 ...
 [0.6142498  0.61032824 0.61032824 ... 0.62715333 0.62715333 0.62715333]
 [0.6142498  0.61032824 0.61032824 ... 0.62715333 0.62715333 0.62715333]
 [0.6142498  0.6142498  0.61032824 ... 0.62715333 0.62715333 0.62715333]]",0.418318451,0.209883344,0.418318451,0.209883344,-0.208435107
2,2,1,1,0,0,0,0.25,2,0,0,1,0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,1,1.595769122,478,1236,480,1237,"[[0.49434078]
 [0.49434078]]",0.494340784,0,0.494340784,0,-0.494340784
2,2,1,1,0,0,0,0.25,2,0,0,1,0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,1,1.595769122,486,1238,488,1239,"[[0.49712353]
 [0.49320196]]",0.495162745,0.001960784,0.495162745,0.001960784,-0.493201961
38,23,0.984467916,0.353846154,1.183364839,3.069943289,3.069943289,12.66540643,14.66133707,2.574011548,20.24264069,0.605263158,-0.245525232,23,-4.44E-16,27.2173913,14.63137996,8.88E-16,-70.60869565,-23.66351607,-188.0281088,291.3043478,39.87523629,490.7947727,388.9008544,-43.89413989,-1512.614778,-500.7468026,-4162.722441,0.60212049,0.320482961,0.001826818,0.001170697,1.67E-06,0.000429017,3.62E-07,1,5.41151638,7,1268,20,1273,"[[0.74110118 0.66883137 0.51335255 0.55480824 0.54637686]
 [0.74110118 0.60216471 0.51335255 0.55480824 0.53069059]
 [0.71757176 0.58591294 0.50943098 0.55480824 0.54637686]
 [0.67835608 0.55846196 0.50550941 0.55088667 0.56990627]
 [0.63129725 0.53101098 0.50550941 0.55060392 0.59343569]
 [0.58816    0.51532471 0.51727412 0.55452549 0.58951412]
 [0.55286588 0.51140314 0.53688196 0.55844706 0.57382784]
 [0.52933647 0.51924627 0.5564898  0.5662902  0.57774941]
 [0.5158902  0.52119569 0.57049451 0.56935569 0.59343569]
 [0.49038863 0.51501922 0.53014    0.58112039 0.60520039]
 [0.50325451 0.53854863 0.56151255 0.6046498  0.57914824]
 [0.51335255 0.5564898  0.57609765 0.6097102  0.57719882]
 [0.5060749  0.54080353 0.54864667 0.56825451 0.57217608]]",0.563864018,0.05273261,0.563864018,0.05273261,-0.511131409
22591,19720,0.961623098,0.544871795,503.5115876,-242.668532,-242.668532,6549.528995,323.9568693,88.88529777,901.3340905,0.872913992,0.040051042,19720,3.83E-11,9929248.507,-64089722.14,1.23E-09,4785423.452,-290853933.5,4465804542,129156711.8,685359903,49369006107,80984731307,5101486557,93111464330,-6.97E+11,4.04E+13,0.357659259,0.094605096,0.01347481,0.007889572,8.13E-05,0.002388856,-3.60E-06,-2,158.4559365,23,47,371,151,"[[0.83164039 0.82771882 0.82771882 ... 0.80697216 0.80697216 0.81089373]
 [0.83556196 0.82771882 0.82771882 ... 0.81481529 0.81873686 0.81873686]
 [0.83556196 0.82771882 0.82771882 ... 0.81481529 0.81873686 0.81481529]
 ...
 [0.80392157 0.79607843 0.79607843 ... 0.77281686 0.77281686 0.77281686]
 [0.80392157 0.79607843 0.79607843 ... 0.77281686 0.77281686 0.77281686]
 [0.80392157 0.79607843 0.79607843 ... 0.77281686 0.77281686 0.77281686]]",0.553277322,0.204714786,0.553277322,0.204714786,-0.348562536
23030,19106,0.936097002,0.55975156,589.1993165,83.52633795,83.52633795,4747.034587,275.643592,96.9554158,891.8437585,0.829613548,-0.020078101,19106,1.13E-10,11257242.14,-16322897.73,-1.24E-09,-1595854.213,-220264845.9,-2986002240,90696842.81,394009309.8,37171461463,2.50E+11,2487199062,12258567600,-7.01E+11,-1.34E+13,0.279296237,0.047434629,0.004456464,0.00207453,6.25E-06,0.000421191,-8.27E-07,-7,155.9695956,34,251,353,358,"[[0.79520745 0.79520745 0.79128588 ... 0.78287725 0.79464196 0.8024851 ]
 [0.79520745 0.79128588 0.79128588 ... 0.78287725 0.79464196 0.8024851 ]
 [0.79128588 0.79128588 0.78736431 ... 0.78287725 0.79464196 0.8024851 ]
 ...
 [0.76889529 0.76889529 0.76889529 ... 0.77952118 0.77952118 0.77952118]
 [0.76889529 0.76889529 0.76889529 ... 0.77952118 0.77952118 0.77952118]
 [0.76889529 0.76889529 0.76889529 ... 0.77952118 0.77952118 0.77952118]]",0.535172448,0.192231725,0.535172448,0.192231725,-0.342940723
20430,17947,0.939803878,0.586503268,527.8281312,-74.63385862,-74.63385862,4506.905339,268.5756422,91.7761405,840.7249635,0.878463045,0.018747784,17947,-5.99E-11,9472931.471,-51173051.96,-4.00E-10,1339453.861,-121223510.2,-37208964.21,80885430.12,498473891.7,30613382069,2.58E+11,1493342582,20983953937,-6.16E+11,-9.36E+12,0.28053343,0.049225681,0.003136803,0.001118629,2.03E-06,0.000205848,-5.20E-07,-5,151.1649103,51,647,357,747,"[[0.78539216 0.78539216 0.78539216 ... 0.65904667 0.52179176 0.52179176]
 [0.78147059 0.78539216 0.78539216 ... 0.53102667 0.4016149  0.43747451]
 [0.78147059 0.78539216 0.78539216 ... 0.48143804 0.39965059 0.45595137]
 ...
 [0.77754902 0.78147059 0.77754902 ... 0.77167804 0.77167804 0.77167804]
 [0.77754902 0.78147059 0.77754902 ... 0.77167804 0.77167804 0.77167804]
 [0.77754902 0.78147059 0.77754902 ... 0.77167804 0.77167804 0.77167804]]",0.520920175,0.189697842,0.520920175,0.189697842,-0.331222334
11079,9609,0.977597814,0.520559077,213.3160923,354.2943765,354.2943765,4050.309536,255.5855882,53.79606984,667.4518395,0.867316545,-0.091307742,9609,-1.65E-11,2049754.331,8195665.347,-6.92E-10,-3404414.664,8555465.543,-1593634974,38919424.33,-248131268.8,8959552130,-92396116981,1037255312,-40887255704,6.21E+11,-1.88E+13,0.44371169,0.164888353,0.019405509,0.014053791,0.00023193,0.005502378,8.57E-06,1,110.6099398,62,855,355,918,"[[0.83274863 0.83274863 0.82882706 ... 0.79577294 0.79577294 0.79185137]
 [0.83274863 0.83274863 0.82882706 ... 0.79577294 0.79577294 0.79185137]
 [0.82882706 0.82882706 0.82490549 ... 0.79520745 0.79520745 0.79128588]
 ...
 [0.55934784 0.31228902 0.36020392 ... 0.72069765 0.72069765 0.72069765]
 [0.59323529 0.30696078 0.39715686 ... 0.72069765 0.72069765 0.72069765]
 [0.64813725 0.44029412 0.51088235 ... 0.72069765 0.72069765 0.72069765]]",0.516658646,0.217138157,0.516658646,0.217138157,-0.299520489
13064,11632,0.949249153,0.551959761,324.8438366,140.6546468,140.6546468,3207.650141,226.7861211,71.32993006,643.7005769,0.890385793,-0.04863689,11632,-4.70E-11,3778583.508,16586294.07,-5.84E-10,-1636094.851,-54096882.28,-751361940,37311386.44,-139105161.4,7995429582,-21329304995,898136794.6,-14478089959,-70938477658,-3.21E+12,0.303687584,0.062006613,0.006164801,0.003415937,1.57E-05,0.000835134,6.90E-07,1,121.6976679,64,470,321,552,"[[0.81538078 0.81538078 0.80753765 ... 0.81930235 0.81930235 0.81930235]
 [0.81538078 0.81538078 0.80753765 ... 0.81930235 0.81930235 0.81930235]
 [0.81538078 0.81538078 0.80753765 ... 0.81930235 0.81930235 0.81930235]
 ...
 [0.78147059 0.78147059 0.78147059 ... 0.79323529 0.79323529 0.79323529]
 [0.78147059 0.78147059 0.78147059 ... 0.79323529 0.79323529 0.79323529]
 [0.78147059 0.78147059 0.78147059 ... 0.79323529 0.79323529 0.79323529]]",0.529486242,0.229491469,0.529486242,0.229491469,-0.299994773
20324,17905,0.934200633,0.560933584,680.2652104,700.4292281,700.4292281,4135.170982,261.4351579,93.26648537,748.7544007,0.880978154,-0.192606219,17905,-9.98E-11,12180148.59,71633105.77,-1.42E-09,-12541185.33,-137946089,-16459244453,74040236.44,-269470120.5,51278879056,2.52E+11,1682067604,-1.35E+11,4.12E+11,-1.61E+14,0.268943658,0.043353881,0.002807966,0.00131693,2.53E-06,0.000271879,-3.86E-08,0,150.9879268,75,998,355,1112,"[[0.75655725 0.75655725 0.76047882 ... 0.50554784 0.49938627 0.52740275]
 [0.75655725 0.75655725 0.76047882 ... 0.44027294 0.42626824 0.4114302 ]
 [0.75655725 0.75655725 0.76047882 ... 0.48227922 0.46323686 0.43411137]
 ...
 [0.70893294 0.70893294 0.70501137 ... 0.70836745 0.70836745 0.70836745]
 [0.70893294 0.70893294 0.71285451 ... 0.70836745 0.70836745 0.70836745]
 [0.70893294 0.70893294 0.7010898  ... 0.70836745 0.70836745 0.70836745]]",0.486236279,0.178307017,0.486236279,0.178307017,-0.307929262
12888,10654,0.938880678,0.487508008,481.830666,599.9432687,599.9432687,2528.374346,207.5101948,71.43388039,587.6356057,0.826660459,-0.265142163,10654,-1.77E-11,5133423.915,-3341897.201,-7.10E-10,-6391795.585,71783435.95,-6867955530,26937300.29,-192759435.2,15074437046,-2.74E+11,38542019.19,-32512246171,6.55E+11,-3.82E+13,0.282542239,0.049583138,0.00263585,0.000368827,9.52E-08,-1.28E-06,3.51E-07,1,116.469284,99,1142,322,1240,"[[0.72013216 0.72405373 0.72013216 ... 0.73638392 0.73638392 0.73638392]
 [0.72013216 0.72405373 0.72013216 ... 0.73638392 0.73638392 0.73638392]
 [0.72013216 0.72405373 0.72013216 ... 0.73638392 0.73638392 0.73638392]
 ...
 [0.59549804 0.46805843 0.37983451 ... 0.70444588 0.70444588 0.70444588]
 [0.45346549 0.37225137 0.30558471 ... 0.70052431 0.70052431 0.70052431]
 [0.57503412 0.52013216 0.55150471 ... 0.70052431 0.70052431 0.70052431]]",0.482520066,0.22249307,0.482520066,0.22249307,-0.260026996
3,3,1,1,0,0,0,0.666666667,3.265986324,0,1,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.222222222,0.049382716,0,0,0,0,0,1,1.954410048,221,1279,224,1280,"[[0.52797529]
 [0.51621059]
 [0.50891804]]",0.517701307,0.007851175,0.517701307,0.007851175,-0.509850132
1296,1159,0.999944751,0.726190476,1.031586094,-0.32561467,-0.32561467,9335.96755,386.4912431,4.062658708,746.3137085,0.894290123,3.49E-05,1159,1.26E-13,1195.608283,-501.848474,-4.32E-11,377.3874029,3296.584229,-1709.829607,10820386.39,4510000.267,8828535.679,5040892.492,-371244.1307,48700705.91,67072507.64,56593960.82,8.056082084,64.87178027,0.087610295,0.009788611,-0.000279989,-0.077798491,6.15E-05,1,38.41464086,225,1276,624,1280,"[[0.72177608 0.75118431 0.72846549 0.52678392]
 [0.72177608 0.75118431 0.71670078 0.50325451]
 [0.71785451 0.75118431 0.69709294 0.46011725]
 ...
 [0.69716824 0.73441961 0.73130863 0.45119569]
 [0.69324667 0.73441961 0.7352302  0.45511725]
 [0.69438549 0.73581843 0.73636902 0.45793765]]",0.442092259,0.164717374,0.442092259,0.164717374,-0.277374884
22251,19627,0.937734129,0.573385919,605.7131986,325.0137209,325.0137209,4786.969353,277.4766932,96.38259988,804.3990617,0.882072716,-0.077113831,19627,8.04E-12,11888332.95,12239051.21,1.43E-09,-6379044.3,-221828401.3,-7026821923,93953847.49,134643070.8,37140914235,3.54E+11,2277358113,-67783945632,-1.57E+12,-6.54E+13,0.274758371,0.046481177,0.003026154,0.001458108,3.05E-06,0.000300607,-2.50E-07,1,158.0818539,388,271,714,376,"[[0.7638349  0.7638349  0.7638349  ... 0.65847333 0.67864667 0.65511725]
 [0.7638349  0.7638349  0.7638349  ... 0.57415608 0.63886549 0.66296039]
 [0.7638349  0.7638349  0.7638349  ... 0.5343749  0.60692745 0.63943098]
 ...
 [0.72575804 0.72967961 0.72967961 ... 0.72575804 0.72575804 0.72575804]
 [0.72575804 0.72575804 0.72575804 ... 0.72183647 0.72183647 0.72183647]
 [0.72575804 0.72183647 0.72183647 ... 0.72183647 0.72183647 0.72183647]]",0.507514886,0.187623122,0.507514886,0.187623122,-0.319891764
29488,27321,0.908312043,0.570447238,1182.653431,987.0876932,987.0876932,5228.141262,295.462711,123.5900542,989.2173875,0.92651248,-0.226998539,27321,-4.07E-10,32311274.38,224012197,-3.78E-09,-26968222.87,-563221129.9,-65856312275,142838047.4,-83984025.41,1.57E+11,2.65E+12,2739227704,-3.18E+11,-3.08E+12,-6.73E+14,0.234647147,0.027146751,0.001303449,0.000312343,1.90E-07,4.30E-05,-5.89E-08,-6,186.5105295,393,42,704,196,"[[0.79215686 0.79215686 0.78823529 ... 0.50945451 0.50693176 0.56296471]
 [0.79215686 0.79215686 0.78823529 ... 0.43381373 0.44614392 0.50693176]
 [0.79215686 0.79215686 0.78823529 ... 0.43997529 0.45398706 0.5030102 ]
 ...
 [0.72884627 0.72884627 0.72884627 ... 0.73276784 0.73276784 0.73276784]
 [0.72884627 0.72884627 0.72884627 ... 0.73276784 0.73276784 0.73276784]
 [0.72884627 0.72884627 0.72884627 ... 0.73276784 0.73276784 0.73276784]]",0.508453082,0.178802564,0.508453082,0.178802564,-0.329650518
16941,14739,0.905559536,0.630842322,525.5885511,47.47009907,47.47009907,2914.371425,215.9746053,91.62057353,638.6417023,0.870019479,-0.019861633,14739,-1.53E-12,7746649.654,5257043.231,-7.27E-10,-699661.7902,-38860370.14,1241961692,42954920.44,-87136651.57,16955117766,-57766737937,320969489.5,-19072741163,-42099337974,-7.15E+12,0.23339168,0.026308906,0.000377478,0.000124056,2.56E-08,1.74E-05,7.94E-09,1,136.9900641,420,1036,656,1135,"[[0.70836745 0.70836745 0.70836745 ... 0.69324667 0.69324667 0.69324667]
 [0.70836745 0.70836745 0.70836745 ... 0.69324667 0.69324667 0.69324667]
 [0.70836745 0.70836745 0.70836745 ... 0.69324667 0.69324667 0.69324667]
 ...
 [0.6769949  0.6769949  0.6769949  ... 0.69046392 0.69046392 0.69046392]
 [0.6769949  0.6769949  0.6769949  ... 0.69046392 0.69046392 0.69046392]
 [0.6769949  0.6769949  0.6769949  ... 0.69046392 0.69046392 0.69046392]]",0.397169264,0.203782775,0.397169264,0.203782775,-0.193386489
2,2,1,1,0.25,0,0,0,2,0,0,1,1.570796327,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,1,1.595769122,423,427,424,429,[[0.50893294 0.50893294]],0.508932941,0,0.508932941,0,-0.508932941
7396,6472,0.966306616,0.479265403,221.6196971,392.2266942,392.2266942,2044.5971,184.4084791,47.46558333,506.1736649,0.875067604,-0.203181674,6472,2.98E-12,1434322.68,2354737.413,1.73E-10,-2538491.165,6331781.766,-1065350520,13232632.43,-48147592.31,3357380610,-26724905041,136687388.8,-12218446162,1.22E+11,-5.17E+12,0.350157107,0.094029986,0.003117612,0.001986014,4.94E-06,0.000595186,1.71E-07,1,90.77668386,438,1169,649,1233,"[[0.68875961 0.68875961 0.68875961 ... 0.69268118 0.69268118 0.69324667]
 [0.68875961 0.68875961 0.68875961 ... 0.69268118 0.69268118 0.69324667]
 [0.68483804 0.68483804 0.68483804 ... 0.69268118 0.69268118 0.69716824]
 ...
 [0.40476275 0.32354863 0.3056302  ... 0.70588235 0.70588235 0.70588235]
 [0.37982667 0.28768118 0.36668588 ... 0.70588235 0.70588235 0.70588235]
 [0.54061098 0.50728902 0.59021529 ... 0.70588235 0.70588235 0.70980392]]",0.475857713,0.215689462,0.475857713,0.215689462,-0.260168251
13823,12210,0.938805636,0.52891488,483.6624148,560.9842515,560.9842515,2915.072071,220.4817595,75.94435791,657.1686143,0.883310425,-0.216166494,12210,1.76E-11,5905518.084,22541082.01,8.31E-10,-6849617.71,19043894.37,-6399773507,35593029.99,-246165995.1,19112526902,-2.31E+11,681510246.9,-53712196167,9.07E+11,-4.99E+13,0.278356633,0.048097458,0.003570742,0.001992717,5.31E-06,0.000429516,2.30E-07,1,124.6846215,448,474,691,569,"[[0.76775647 0.76775647 0.76775647 ... 0.77167804 0.77167804 0.77559961]
 [0.76775647 0.76775647 0.76775647 ... 0.77167804 0.77167804 0.77559961]
 [0.76775647 0.76775647 0.76775647 ... 0.77167804 0.77167804 0.77559961]
 ...
 [0.6551698  0.37281686 0.31316    ... 0.73246235 0.73246235 0.73246235]
 [0.58458157 0.40026784 0.43556196 ... 0.73246235 0.73246235 0.73246235]
 [0.52575804 0.46693451 0.59242471 ... 0.73246235 0.73246235 0.73246235]]",0.488426566,0.230261512,0.488426566,0.230261512,-0.258165054
8525,7803,0.958304234,0.589484022,186.8177833,-17.29999255,-17.29999255,2286.059222,191.2569699,54.65165652,503.8477631,0.915307918,0.008240322,7803,-2.44E-12,1457739.163,-4132723.76,-2.80E-10,134991.8419,-12892531.65,106011915.3,17838120.11,42777732.48,2100637003,2822990830,170849274.3,-75723201.71,-37599149882,-84253149134,0.316913624,0.072396827,0.002124246,0.000914145,1.26E-06,0.000220025,-1.98E-07,1,99.67491243,453,653,670,714,"[[0.76775647 0.76775647 0.76775647 ... 0.76775647 0.76440039 0.76440039]
 [0.76775647 0.76775647 0.76775647 ... 0.7638349  0.76440039 0.76440039]
 [0.76775647 0.76775647 0.76775647 ... 0.75991333 0.76440039 0.76440039]
 ...
 [0.72461922 0.72461922 0.72461922 ... 0.71677608 0.72069765 0.72069765]
 [0.72461922 0.72461922 0.72461922 ... 0.71285451 0.72069765 0.72069765]
 [0.72461922 0.72461922 0.72461922 ... 0.71285451 0.72069765 0.72069765]]",0.483187785,0.200615588,0.483187785,0.200615588,-0.282572197
6621,6109,0.913301883,0.654559091,228.3086369,162.3383726,162.3383726,1188.702343,139.4503903,56.7958124,384.0487732,0.922670291,-0.163002079,6109,3.82E-12,1394737.463,-845716.806,3.17E-11,-991725.118,-2494431.917,-406793289.9,7261782.611,9388001.116,1407824785,3199608637,-4879463.237,-2845619146,-11452230986,-1.02E+12,0.231954654,0.027539505,9.97E-05,1.50E-05,3.52E-10,4.43E-07,4.58E-10,1,88.19421964,461,920,614,981,"[[0.70501137 0.70501137 0.70501137 ... 0.68091647 0.68875961 0.69660275]
 [0.70501137 0.70501137 0.70501137 ... 0.68091647 0.68875961 0.69660275]
 [0.70501137 0.70501137 0.70501137 ... 0.68091647 0.68875961 0.69660275]
 ...
 [0.68875961 0.68875961 0.68875961 ... 0.68091647 0.68091647 0.68091647]
 [0.68875961 0.68875961 0.68875961 ... 0.68091647 0.68091647 0.68091647]
 [0.68875961 0.68875961 0.68875961 ... 0.68091647 0.68091647 0.68091647]]",0.411056201,0.19107285,0.411056201,0.19107285,-0.219983351
6264,5581,0.965643433,0.570887889,140.011518,176.4790976,176.4790976,1775.666641,169.4457418,44.03397709,455.9188309,0.89096424,-0.106265618,5581,8.73E-12,781404.282,1516752.823,-3.60E-10,-984929.8439,-5081580.587,-237227726,9909995.524,-11953238,1126632033,1997710298,126683654.4,-4206340609,3922322185,-7.54E+11,0.343249984,0.089892983,0.003978314,0.002751117,9.10E-06,0.000824141,-5.97E-09,1,84.29679649,466,796,654,848,"[[0.74814863 0.74814863 0.74814863 ... 0.72461922 0.72575804 0.72575804]
 [0.74814863 0.74814863 0.74814863 ... 0.72461922 0.72575804 0.72461922]
 [0.74814863 0.74814863 0.74814863 ... 0.72461922 0.72461922 0.72461922]
 ...
 [0.7010898  0.7010898  0.69716824 ... 0.69716824 0.69716824 0.69716824]
 [0.7010898  0.69716824 0.69716824 ... 0.69716824 0.69716824 0.69716824]
 [0.69716824 0.69716824 0.69716824 ... 0.69716824 0.69716824 0.69716824]]",0.488048722,0.18537457,0.488048722,0.18537457,-0.302674152
1,1,0,1,0,0,0,0,0,0,0,1,-0.785398163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.128379167,478,775,479,776,[[0.47756039]],0.477560392,0,0.477560392,0,-0.477560392
2,2,1,1,0,0,0,0.25,2,0,0,1,0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.125,0.015625,0,0,0,0,0,1,1.595769122,536,981,538,982,"[[0.53045333]
 [0.53045333]]",0.530453333,0,0.530453333,0,-0.530453333
142900,127781,0.614708784,0.694684709,13418.90476,-264.5017057,-264.5017057,8370.764388,463.5985455,365.6652771,1714.824602,0.89419874,1.518590995,127781,1.40E-09,1714681069,8677449563,1.78E-08,33798292.46,6221691701,8.25E+11,1069624644,-5777389797,1.18E+13,-3.26E+13,1356400406,7.05E+11,1.58E+14,1.34E+16,0.170523545,0.001577878,2.87E-05,1.93E-06,-1.43E-11,-5.15E-08,1.62E-12,1,403.3557019,0,17,419,456,"[[0.81032824 0.81032824 0.8142498  ... 0.80556549 0.80556549 0.80948706]
 [0.81032824 0.81032824 0.8142498  ... 0.80556549 0.80556549 0.80556549]
 [0.8142498  0.8142498  0.8142498  ... 0.80556549 0.80556549 0.80556549]
 ...
 [0.77673843 0.77673843 0.77673843 ... 0.76832196 0.76832196 0.76832196]
 [0.77673843 0.77673843 0.77673843 ... 0.76832196 0.76832196 0.76832196]
 [0.77673843 0.77673843 0.77673843 ... 0.76832196 0.76832196 0.76832196]]",0.433235298,0.222229931,0.433235298,0.222229931,-0.211005367
